02:12:28.8046 [INFO] uart5: [output] CANTRIP> [ssynthetic_random_alloc 42 1000 16 latency next_fit
02:12:28.8046 [INFO] uart5: [virt:  5.4s (+20.2ms)] CANTRIP> [ssynthetic_random_alloc 42 1000 16 latency next_fit
02:12:28.8059 [INFO] uart5: [output] Begin synthetic workload!
02:12:28.8060 [INFO] uart5: [virt:   5.4s (+0.2ms)] Begin synthetic workload!
02:12:28.8170 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 16384, 'bytes in-use': 16384, 'obj-in-use': 1, 'instruction count': 427531, 'allocation': true}
02:12:28.8695 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 59440, 'bytes in-use': 30768, 'obj-in-use': 11, 'instruction count': 2341, 'allocation': true}
02:12:28.8696 [INFO] uart5: [virt:  5.42s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 59440, 'bytes in-use': 30768, 'obj-in-use': 11, 'instruction count': 2341, 'allocation': true}
02:12:28.8730 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 59456, 'bytes in-use': 30784, 'obj-in-use': 12, 'instruction count': 1629, 'allocation': true}
02:12:28.8731 [INFO] uart5: [virt:  5.42s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 59456, 'bytes in-use': 30784, 'obj-in-use': 12, 'instruction count': 1629, 'allocation': true}
02:12:28.8798 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 92224, 'bytes in-use': 63552, 'obj-in-use': 20, 'instruction count': 2074, 'allocation': true}
02:12:28.8799 [INFO] uart5: [virt:  5.42s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 92224, 'bytes in-use': 63552, 'obj-in-use': 20, 'instruction count': 2074, 'allocation': true}
02:12:28.8841 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 92240, 'bytes in-use': 63568, 'obj-in-use': 21, 'instruction count': 1651, 'allocation': true}
02:12:28.8842 [INFO] uart5: [virt:  5.42s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 92240, 'bytes in-use': 63568, 'obj-in-use': 21, 'instruction count': 1651, 'allocation': true}
02:12:28.8882 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 92256, 'bytes in-use': 63584, 'obj-in-use': 22, 'instruction count': 1599, 'allocation': true}
02:12:28.8883 [INFO] uart5: [virt:  5.42s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 92256, 'bytes in-use': 63584, 'obj-in-use': 22, 'instruction count': 1599, 'allocation': true}
02:12:28.8958 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 92288, 'bytes in-use': 63616, 'obj-in-use': 23, 'instruction count': 1626, 'allocation': true}
02:12:28.8959 [INFO] uart5: [virt:  5.42s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 92288, 'bytes in-use': 63616, 'obj-in-use': 23, 'instruction count': 1626, 'allocation': true}
02:12:28.9000 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 96384, 'bytes in-use': 67712, 'obj-in-use': 24, 'instruction count': 1590, 'allocation': true}
02:12:28.9000 [INFO] uart5: [virt:  5.42s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 96384, 'bytes in-use': 67712, 'obj-in-use': 24, 'instruction count': 1590, 'allocation': true}
02:12:28.9075 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 96512, 'bytes in-use': 67840, 'obj-in-use': 25, 'instruction count': 1625, 'allocation': true}
02:12:28.9076 [INFO] uart5: [virt:  5.42s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 96512, 'bytes in-use': 67840, 'obj-in-use': 25, 'instruction count': 1625, 'allocation': true}
02:12:28.9119 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 97024, 'bytes in-use': 68352, 'obj-in-use': 26, 'instruction count': 1633, 'allocation': true}
02:12:28.9120 [INFO] uart5: [virt:  5.42s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 97024, 'bytes in-use': 68352, 'obj-in-use': 26, 'instruction count': 1633, 'allocation': true}
02:12:28.9188 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 97040, 'bytes in-use': 68368, 'obj-in-use': 27, 'instruction count': 1625, 'allocation': true}
02:12:28.9189 [INFO] uart5: [virt:  5.42s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 97040, 'bytes in-use': 68368, 'obj-in-use': 27, 'instruction count': 1625, 'allocation': true}
02:12:28.9227 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 97072, 'bytes in-use': 68400, 'obj-in-use': 28, 'instruction count': 1626, 'allocation': true}
02:12:28.9228 [INFO] uart5: [virt:  5.42s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 97072, 'bytes in-use': 68400, 'obj-in-use': 28, 'instruction count': 1626, 'allocation': true}
02:12:28.9264 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 97088, 'bytes in-use': 68416, 'obj-in-use': 29, 'instruction count': 1625, 'allocation': true}
02:12:28.9265 [INFO] uart5: [virt:  5.42s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 97088, 'bytes in-use': 68416, 'obj-in-use': 29, 'instruction count': 1625, 'allocation': true}
02:12:28.9343 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 97104, 'bytes in-use': 68432, 'obj-in-use': 30, 'instruction count': 1599, 'allocation': true}
02:12:28.9345 [INFO] uart5: [virt:  5.42s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 97104, 'bytes in-use': 68432, 'obj-in-use': 30, 'instruction count': 1599, 'allocation': true}
02:12:28.9383 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 97120, 'bytes in-use': 68448, 'obj-in-use': 31, 'instruction count': 1599, 'allocation': true}
02:12:28.9384 [INFO] uart5: [virt:  5.42s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 97120, 'bytes in-use': 68448, 'obj-in-use': 31, 'instruction count': 1599, 'allocation': true}
02:12:28.9421 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 97136, 'bytes in-use': 68464, 'obj-in-use': 32, 'instruction count': 1625, 'allocation': true}
02:12:28.9422 [INFO] uart5: [virt:  5.42s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 97136, 'bytes in-use': 68464, 'obj-in-use': 32, 'instruction count': 1625, 'allocation': true}
02:12:28.9497 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 97648, 'bytes in-use': 68976, 'obj-in-use': 33, 'instruction count': 1631, 'allocation': true}
02:12:28.9497 [INFO] uart5: [virt:  5.42s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 97648, 'bytes in-use': 68976, 'obj-in-use': 33, 'instruction count': 1631, 'allocation': true}
02:12:28.9566 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 97648, 'bytes in-use': 68960, 'obj-in-use': 32, 'instruction count': 1528, 'allocation': false}
02:12:28.9568 [INFO] uart5: [virt:  5.42s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 97648, 'bytes in-use': 68960, 'obj-in-use': 32, 'instruction count': 1528, 'allocation': false}
02:12:28.9612 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 99696, 'bytes in-use': 71008, 'obj-in-use': 33, 'instruction count': 1613, 'allocation': true}
02:12:28.9613 [INFO] uart5: [virt:  5.42s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 99696, 'bytes in-use': 71008, 'obj-in-use': 33, 'instruction count': 1613, 'allocation': true}
02:12:28.9685 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 99696, 'bytes in-use': 70992, 'obj-in-use': 32, 'instruction count': 1514, 'allocation': false}
02:12:28.9686 [INFO] uart5: [virt:  5.43s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 99696, 'bytes in-use': 70992, 'obj-in-use': 32, 'instruction count': 1514, 'allocation': false}
02:12:28.9727 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 99728, 'bytes in-use': 71024, 'obj-in-use': 33, 'instruction count': 1628, 'allocation': true}
02:12:28.9728 [INFO] uart5: [virt:  5.43s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 99728, 'bytes in-use': 71024, 'obj-in-use': 33, 'instruction count': 1628, 'allocation': true}
02:12:28.9800 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 99792, 'bytes in-use': 71088, 'obj-in-use': 34, 'instruction count': 1552, 'allocation': true}
02:12:28.9800 [INFO] uart5: [virt:  5.43s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 99792, 'bytes in-use': 71088, 'obj-in-use': 34, 'instruction count': 1552, 'allocation': true}
02:12:28.9870 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 99808, 'bytes in-use': 71104, 'obj-in-use': 35, 'instruction count': 1599, 'allocation': true}
02:12:28.9872 [INFO] uart5: [virt:  5.43s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 99808, 'bytes in-use': 71104, 'obj-in-use': 35, 'instruction count': 1599, 'allocation': true}
02:12:28.9914 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 99824, 'bytes in-use': 71120, 'obj-in-use': 36, 'instruction count': 1552, 'allocation': true}
02:12:28.9915 [INFO] uart5: [virt:  5.43s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 99824, 'bytes in-use': 71120, 'obj-in-use': 36, 'instruction count': 1552, 'allocation': true}
02:12:28.9958 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 99824, 'bytes in-use': 71104, 'obj-in-use': 35, 'instruction count': 1528, 'allocation': false}
02:12:28.9959 [INFO] uart5: [virt:  5.43s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 99824, 'bytes in-use': 71104, 'obj-in-use': 35, 'instruction count': 1528, 'allocation': false}
02:12:29.0036 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 99840, 'bytes in-use': 71120, 'obj-in-use': 36, 'instruction count': 1599, 'allocation': true}
02:12:29.0037 [INFO] uart5: [virt:  5.43s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 99840, 'bytes in-use': 71120, 'obj-in-use': 36, 'instruction count': 1599, 'allocation': true}
02:12:29.0078 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 99872, 'bytes in-use': 71152, 'obj-in-use': 37, 'instruction count': 1626, 'allocation': true}
02:12:29.0079 [INFO] uart5: [virt:  5.43s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 99872, 'bytes in-use': 71152, 'obj-in-use': 37, 'instruction count': 1626, 'allocation': true}
02:12:29.0172 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 108064, 'bytes in-use': 79344, 'obj-in-use': 38, 'instruction count': 1613, 'allocation': true}
02:12:29.0173 [INFO] uart5: [virt:  5.43s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 108064, 'bytes in-use': 79344, 'obj-in-use': 38, 'instruction count': 1613, 'allocation': true}
02:12:29.0258 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 109088, 'bytes in-use': 80368, 'obj-in-use': 39, 'instruction count': 2343, 'allocation': true}
02:12:29.0259 [INFO] uart5: [virt:  5.43s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 109088, 'bytes in-use': 80368, 'obj-in-use': 39, 'instruction count': 2343, 'allocation': true}
02:12:29.0345 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 113184, 'bytes in-use': 84464, 'obj-in-use': 40, 'instruction count': 1617, 'allocation': true}
02:12:29.0346 [INFO] uart5: [virt:  5.43s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 113184, 'bytes in-use': 84464, 'obj-in-use': 40, 'instruction count': 1617, 'allocation': true}
02:12:29.0403 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 113696, 'bytes in-use': 84976, 'obj-in-use': 41, 'instruction count': 1633, 'allocation': true}
02:12:29.0405 [INFO] uart5: [virt:  5.43s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 113696, 'bytes in-use': 84976, 'obj-in-use': 41, 'instruction count': 1633, 'allocation': true}
02:12:29.0491 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 113728, 'bytes in-use': 85008, 'obj-in-use': 42, 'instruction count': 1552, 'allocation': true}
02:12:29.0492 [INFO] uart5: [virt:  5.43s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 113728, 'bytes in-use': 85008, 'obj-in-use': 42, 'instruction count': 1552, 'allocation': true}
02:12:29.0583 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 113744, 'bytes in-use': 85024, 'obj-in-use': 43, 'instruction count': 1625, 'allocation': true}
02:12:29.0584 [INFO] uart5: [virt:  5.43s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 113744, 'bytes in-use': 85024, 'obj-in-use': 43, 'instruction count': 1625, 'allocation': true}
02:12:29.0671 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 117840, 'bytes in-use': 89120, 'obj-in-use': 44, 'instruction count': 1590, 'allocation': true}
02:12:29.0672 [INFO] uart5: [virt:  5.43s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 117840, 'bytes in-use': 89120, 'obj-in-use': 44, 'instruction count': 1590, 'allocation': true}
02:12:29.0761 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 117872, 'bytes in-use': 89152, 'obj-in-use': 45, 'instruction count': 1638, 'allocation': true}
02:12:29.0762 [INFO] uart5: [virt:  5.43s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 117872, 'bytes in-use': 89152, 'obj-in-use': 45, 'instruction count': 1638, 'allocation': true}
02:12:29.0823 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 118384, 'bytes in-use': 89664, 'obj-in-use': 46, 'instruction count': 1631, 'allocation': true}
02:12:29.0825 [INFO] uart5: [virt:  5.43s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 118384, 'bytes in-use': 89664, 'obj-in-use': 46, 'instruction count': 1631, 'allocation': true}
02:12:29.0907 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 122480, 'bytes in-use': 93760, 'obj-in-use': 47, 'instruction count': 1590, 'allocation': true}
02:12:29.0908 [INFO] uart5: [virt:  5.43s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 122480, 'bytes in-use': 93760, 'obj-in-use': 47, 'instruction count': 1590, 'allocation': true}
02:12:29.0989 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 163440, 'bytes in-use': 134720, 'obj-in-use': 57, 'instruction count': 2222, 'allocation': true}
02:12:29.0990 [INFO] uart5: [virt:  5.43s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 163440, 'bytes in-use': 134720, 'obj-in-use': 57, 'instruction count': 2222, 'allocation': true}
02:12:29.1084 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 163456, 'bytes in-use': 134736, 'obj-in-use': 58, 'instruction count': 1651, 'allocation': true}
02:12:29.1085 [INFO] uart5: [virt:  5.43s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 163456, 'bytes in-use': 134736, 'obj-in-use': 58, 'instruction count': 1651, 'allocation': true}
02:12:29.1185 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 163472, 'bytes in-use': 134752, 'obj-in-use': 59, 'instruction count': 1599, 'allocation': true}
02:12:29.1186 [INFO] uart5: [virt:  5.44s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 163472, 'bytes in-use': 134752, 'obj-in-use': 59, 'instruction count': 1599, 'allocation': true}
02:12:29.1283 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 163600, 'bytes in-use': 134880, 'obj-in-use': 60, 'instruction count': 1613, 'allocation': true}
02:12:29.1284 [INFO] uart5: [virt:  5.44s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 163600, 'bytes in-use': 134880, 'obj-in-use': 60, 'instruction count': 1613, 'allocation': true}
02:12:29.1381 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 163616, 'bytes in-use': 134896, 'obj-in-use': 61, 'instruction count': 1627, 'allocation': true}
02:12:29.1382 [INFO] uart5: [virt:  5.44s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 163616, 'bytes in-use': 134896, 'obj-in-use': 61, 'instruction count': 1627, 'allocation': true}
02:12:29.1430 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 163632, 'bytes in-use': 134912, 'obj-in-use': 62, 'instruction count': 1625, 'allocation': true}
02:12:29.1431 [INFO] uart5: [virt:  5.44s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 163632, 'bytes in-use': 134912, 'obj-in-use': 62, 'instruction count': 1625, 'allocation': true}
02:12:29.1522 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 171824, 'bytes in-use': 143104, 'obj-in-use': 64, 'instruction count': 1666, 'allocation': true}
02:12:29.1522 [INFO] uart5: [virt:  5.44s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 171824, 'bytes in-use': 143104, 'obj-in-use': 64, 'instruction count': 1666, 'allocation': true}
02:12:29.1612 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 171952, 'bytes in-use': 143232, 'obj-in-use': 65, 'instruction count': 1578, 'allocation': true}
02:12:29.1613 [INFO] uart5: [virt:  5.44s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 171952, 'bytes in-use': 143232, 'obj-in-use': 65, 'instruction count': 1578, 'allocation': true}
02:12:29.1712 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 171984, 'bytes in-use': 143264, 'obj-in-use': 66, 'instruction count': 1626, 'allocation': true}
02:12:29.1713 [INFO] uart5: [virt:  5.44s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 171984, 'bytes in-use': 143264, 'obj-in-use': 66, 'instruction count': 1626, 'allocation': true}
02:12:29.1779 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 172240, 'bytes in-use': 143520, 'obj-in-use': 67, 'instruction count': 1765, 'allocation': true}
02:12:29.1780 [INFO] uart5: [virt:  5.44s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 172240, 'bytes in-use': 143520, 'obj-in-use': 67, 'instruction count': 1765, 'allocation': true}
02:12:29.1875 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 172272, 'bytes in-use': 143552, 'obj-in-use': 68, 'instruction count': 1630, 'allocation': true}
02:12:29.1876 [INFO] uart5: [virt:  5.44s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 172272, 'bytes in-use': 143552, 'obj-in-use': 68, 'instruction count': 1630, 'allocation': true}
02:12:29.1973 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 172784, 'bytes in-use': 144064, 'obj-in-use': 69, 'instruction count': 1631, 'allocation': true}
02:12:29.1974 [INFO] uart5: [virt:  5.44s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 172784, 'bytes in-use': 144064, 'obj-in-use': 69, 'instruction count': 1631, 'allocation': true}
02:12:29.2044 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 173808, 'bytes in-use': 145088, 'obj-in-use': 70, 'instruction count': 1552, 'allocation': true}
02:12:29.2046 [INFO] uart5: [virt:  5.44s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 173808, 'bytes in-use': 145088, 'obj-in-use': 70, 'instruction count': 1552, 'allocation': true}
02:12:29.2146 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 173824, 'bytes in-use': 145104, 'obj-in-use': 71, 'instruction count': 1625, 'allocation': true}
02:12:29.2147 [INFO] uart5: [virt:  5.44s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 173824, 'bytes in-use': 145104, 'obj-in-use': 71, 'instruction count': 1625, 'allocation': true}
02:12:29.2244 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 173824, 'bytes in-use': 145088, 'obj-in-use': 70, 'instruction count': 1542, 'allocation': false}
02:12:29.2245 [INFO] uart5: [virt:  5.44s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 173824, 'bytes in-use': 145088, 'obj-in-use': 70, 'instruction count': 1542, 'allocation': false}
02:12:29.2326 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 174080, 'bytes in-use': 145344, 'obj-in-use': 71, 'instruction count': 1613, 'allocation': true}
02:12:29.2327 [INFO] uart5: [virt:  5.44s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 174080, 'bytes in-use': 145344, 'obj-in-use': 71, 'instruction count': 1613, 'allocation': true}
02:12:29.2377 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 174592, 'bytes in-use': 145856, 'obj-in-use': 72, 'instruction count': 1554, 'allocation': true}
02:12:29.2378 [INFO] uart5: [virt:  5.44s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 174592, 'bytes in-use': 145856, 'obj-in-use': 72, 'instruction count': 1554, 'allocation': true}
02:12:29.2458 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 174624, 'bytes in-use': 145888, 'obj-in-use': 73, 'instruction count': 1613, 'allocation': true}
02:12:29.2460 [INFO] uart5: [virt:  5.44s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 174624, 'bytes in-use': 145888, 'obj-in-use': 73, 'instruction count': 1613, 'allocation': true}
02:12:29.2511 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 174624, 'bytes in-use': 144864, 'obj-in-use': 72, 'instruction count': 1392, 'allocation': false}
02:12:29.2513 [INFO] uart5: [virt:  5.44s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 174624, 'bytes in-use': 144864, 'obj-in-use': 72, 'instruction count': 1392, 'allocation': false}
02:12:29.2600 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 174624, 'bytes in-use': 144352, 'obj-in-use': 71, 'instruction count': 3331, 'allocation': false}
