02:21:32.1880 [INFO] uart5: [output] CANTRIP> [ssynthetic_random_alloc 42 1000 32 latency next_fit
02:21:32.1881 [INFO] uart5: [virt: 7.21s (+16.4ms)] CANTRIP> [ssynthetic_random_alloc 42 1000 32 latency next_fit
02:21:32.1891 [INFO] uart5: [output] Begin synthetic workload!
02:21:32.1892 [INFO] uart5: [virt:  7.21s (+0.2ms)] Begin synthetic workload!
02:21:32.1965 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 16384, 'bytes in-use': 16384, 'obj-in-use': 1, 'instruction count': 424540, 'allocation': true}
02:21:32.2191 [INFO] uart5: [virt:  7.22s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 37376, 'bytes in-use': 8704, 'obj-in-use': 2, 'instruction count': 4194, 'allocation': false}
02:21:32.2217 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 37408, 'bytes in-use': 8736, 'obj-in-use': 3, 'instruction count': 1626, 'allocation': true}
02:21:32.2217 [INFO] uart5: [virt:  7.22s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 37408, 'bytes in-use': 8736, 'obj-in-use': 3, 'instruction count': 1626, 'allocation': true}
02:21:32.2276 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 37424, 'bytes in-use': 8752, 'obj-in-use': 4, 'instruction count': 1599, 'allocation': true}
02:21:32.2276 [INFO] uart5: [virt:  7.22s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 37424, 'bytes in-use': 8752, 'obj-in-use': 4, 'instruction count': 1599, 'allocation': true}
02:21:32.2302 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 57904, 'bytes in-use': 29232, 'obj-in-use': 9, 'instruction count': 1870, 'allocation': true}
02:21:32.2303 [INFO] uart5: [virt:  7.22s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 57904, 'bytes in-use': 29232, 'obj-in-use': 9, 'instruction count': 1870, 'allocation': true}
02:21:32.2332 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 58416, 'bytes in-use': 29744, 'obj-in-use': 10, 'instruction count': 1657, 'allocation': true}
02:21:32.2333 [INFO] uart5: [virt:  7.22s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 58416, 'bytes in-use': 29744, 'obj-in-use': 10, 'instruction count': 1657, 'allocation': true}
02:21:32.2362 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 59440, 'bytes in-use': 30768, 'obj-in-use': 11, 'instruction count': 2341, 'allocation': true}
02:21:32.2363 [INFO] uart5: [virt:  7.22s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 59440, 'bytes in-use': 30768, 'obj-in-use': 11, 'instruction count': 2341, 'allocation': true}
02:21:32.2421 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 59440, 'bytes in-use': 30256, 'obj-in-use': 10, 'instruction count': 3337, 'allocation': false}
02:21:32.2422 [INFO] uart5: [virt:  7.22s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 59440, 'bytes in-use': 30256, 'obj-in-use': 10, 'instruction count': 3337, 'allocation': false}
02:21:32.2451 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 60464, 'bytes in-use': 31280, 'obj-in-use': 11, 'instruction count': 1556, 'allocation': true}
02:21:32.2451 [INFO] uart5: [virt:  7.22s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 60464, 'bytes in-use': 31280, 'obj-in-use': 11, 'instruction count': 1556, 'allocation': true}
02:21:32.2479 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 60480, 'bytes in-use': 31296, 'obj-in-use': 12, 'instruction count': 1599, 'allocation': true}
02:21:32.2479 [INFO] uart5: [virt:  7.22s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 60480, 'bytes in-use': 31296, 'obj-in-use': 12, 'instruction count': 1599, 'allocation': true}
02:21:32.2532 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 60736, 'bytes in-use': 31552, 'obj-in-use': 13, 'instruction count': 1552, 'allocation': true}
02:21:32.2533 [INFO] uart5: [virt:  7.22s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 60736, 'bytes in-use': 31552, 'obj-in-use': 13, 'instruction count': 1552, 'allocation': true}
02:21:32.2563 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 64832, 'bytes in-use': 35648, 'obj-in-use': 14, 'instruction count': 1590, 'allocation': true}
02:21:32.2564 [INFO] uart5: [virt:  7.22s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 64832, 'bytes in-use': 35648, 'obj-in-use': 14, 'instruction count': 1590, 'allocation': true}
02:21:32.2617 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 105792, 'bytes in-use': 76608, 'obj-in-use': 24, 'instruction count': 2222, 'allocation': true}
02:21:32.2618 [INFO] uart5: [virt:  7.22s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 105792, 'bytes in-use': 76608, 'obj-in-use': 24, 'instruction count': 2222, 'allocation': true}
02:21:32.2649 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 105920, 'bytes in-use': 76736, 'obj-in-use': 25, 'instruction count': 1639, 'allocation': true}
02:21:32.2650 [INFO] uart5: [virt:  7.23s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 105920, 'bytes in-use': 76736, 'obj-in-use': 25, 'instruction count': 1639, 'allocation': true}
02:21:32.2680 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 106432, 'bytes in-use': 77248, 'obj-in-use': 26, 'instruction count': 1633, 'allocation': true}
02:21:32.2711 [INFO] uart5: [virt:  7.23s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 106432, 'bytes in-use': 77248, 'obj-in-use': 26, 'instruction count': 1633, 'allocation': true}
02:21:32.2744 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 106448, 'bytes in-use': 77264, 'obj-in-use': 27, 'instruction count': 1625, 'allocation': true}
02:21:32.2745 [INFO] uart5: [virt:  7.23s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 106448, 'bytes in-use': 77264, 'obj-in-use': 27, 'instruction count': 1625, 'allocation': true}
02:21:32.2804 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 106448, 'bytes in-use': 36304, 'obj-in-use': 17, 'instruction count': 14168, 'allocation': false}
02:21:32.2805 [INFO] uart5: [virt:  7.23s (+0.8ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 106448, 'bytes in-use': 36304, 'obj-in-use': 17, 'instruction count': 14168, 'allocation': false}
02:21:32.2836 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 106480, 'bytes in-use': 36336, 'obj-in-use': 18, 'instruction count': 1626, 'allocation': true}
02:21:32.2837 [INFO] uart5: [virt:  7.23s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 106480, 'bytes in-use': 36336, 'obj-in-use': 18, 'instruction count': 1626, 'allocation': true}
02:21:32.2882 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 106480, 'bytes in-use': 36208, 'obj-in-use': 17, 'instruction count': 4422, 'allocation': false}
02:21:32.2884 [INFO] uart5: [virt:  7.23s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 106480, 'bytes in-use': 36208, 'obj-in-use': 17, 'instruction count': 4422, 'allocation': false}
02:21:32.2963 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 106512, 'bytes in-use': 36240, 'obj-in-use': 18, 'instruction count': 1626, 'allocation': true}
02:21:32.2964 [INFO] uart5: [virt:  7.23s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 106512, 'bytes in-use': 36240, 'obj-in-use': 18, 'instruction count': 1626, 'allocation': true}
02:21:32.3012 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 106528, 'bytes in-use': 36256, 'obj-in-use': 19, 'instruction count': 1599, 'allocation': true}
02:21:32.3014 [INFO] uart5: [virt:  7.23s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 106528, 'bytes in-use': 36256, 'obj-in-use': 19, 'instruction count': 1599, 'allocation': true}
02:21:32.3093 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 106560, 'bytes in-use': 36288, 'obj-in-use': 20, 'instruction count': 1613, 'allocation': true}
02:21:32.3094 [INFO] uart5: [virt:  7.23s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 106560, 'bytes in-use': 36288, 'obj-in-use': 20, 'instruction count': 1613, 'allocation': true}
02:21:32.3144 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 107584, 'bytes in-use': 37312, 'obj-in-use': 21, 'instruction count': 1554, 'allocation': true}
02:21:32.3145 [INFO] uart5: [virt:  7.23s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 107584, 'bytes in-use': 37312, 'obj-in-use': 21, 'instruction count': 1554, 'allocation': true}
02:21:32.3229 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 107584, 'bytes in-use': 16832, 'obj-in-use': 16, 'instruction count': 7034, 'allocation': false}
02:21:32.3230 [INFO] uart5: [virt:  7.23s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 107584, 'bytes in-use': 16832, 'obj-in-use': 16, 'instruction count': 7034, 'allocation': false}
02:21:32.3277 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 107600, 'bytes in-use': 16848, 'obj-in-use': 17, 'instruction count': 1599, 'allocation': true}
02:21:32.3278 [INFO] uart5: [virt:  7.23s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 107600, 'bytes in-use': 16848, 'obj-in-use': 17, 'instruction count': 1599, 'allocation': true}
02:21:32.3315 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 132176, 'bytes in-use': 41424, 'obj-in-use': 23, 'instruction count': 1938, 'allocation': true}
02:21:32.3346 [INFO] uart5: [virt:  7.23s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 132176, 'bytes in-use': 41424, 'obj-in-use': 23, 'instruction count': 1938, 'allocation': true}
02:21:32.3389 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 132208, 'bytes in-use': 41456, 'obj-in-use': 24, 'instruction count': 1652, 'allocation': true}
02:21:32.3390 [INFO] uart5: [virt:  7.23s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 132208, 'bytes in-use': 41456, 'obj-in-use': 24, 'instruction count': 1652, 'allocation': true}
02:21:32.3460 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 132208, 'bytes in-use': 33264, 'obj-in-use': 23, 'instruction count': 151701, 'allocation': false}
02:21:32.3461 [INFO] uart5: [virt:    7.23s (+2ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 132208, 'bytes in-use': 33264, 'obj-in-use': 23, 'instruction count': 151701, 'allocation': false}
02:21:32.3498 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 148592, 'bytes in-use': 49648, 'obj-in-use': 24, 'instruction count': 1613, 'allocation': true}
02:21:32.3499 [INFO] uart5: [virt:  7.23s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 148592, 'bytes in-use': 49648, 'obj-in-use': 24, 'instruction count': 1613, 'allocation': true}
02:21:32.3561 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 148592, 'bytes in-use': 49616, 'obj-in-use': 23, 'instruction count': 1531, 'allocation': false}
02:21:32.3562 [INFO] uart5: [virt:  7.24s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 148592, 'bytes in-use': 49616, 'obj-in-use': 23, 'instruction count': 1531, 'allocation': false}
02:21:32.3659 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 148592, 'bytes in-use': 33232, 'obj-in-use': 22, 'instruction count': 320476, 'allocation': false}
02:21:32.3660 [INFO] uart5: [virt:  7.24s (+3.7ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 148592, 'bytes in-use': 33232, 'obj-in-use': 22, 'instruction count': 320476, 'allocation': false}
02:21:32.3697 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 148624, 'bytes in-use': 33264, 'obj-in-use': 23, 'instruction count': 1626, 'allocation': true}
02:21:32.3698 [INFO] uart5: [virt:  7.24s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 148624, 'bytes in-use': 33264, 'obj-in-use': 23, 'instruction count': 1626, 'allocation': true}
02:21:32.3767 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 148640, 'bytes in-use': 33280, 'obj-in-use': 24, 'instruction count': 1599, 'allocation': true}
02:21:32.3768 [INFO] uart5: [virt:  7.24s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 148640, 'bytes in-use': 33280, 'obj-in-use': 24, 'instruction count': 1599, 'allocation': true}
02:21:32.3810 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 148656, 'bytes in-use': 33296, 'obj-in-use': 25, 'instruction count': 1625, 'allocation': true}
02:21:32.3810 [INFO] uart5: [virt:  7.24s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 148656, 'bytes in-use': 33296, 'obj-in-use': 25, 'instruction count': 1625, 'allocation': true}
02:21:32.3872 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 152752, 'bytes in-use': 37392, 'obj-in-use': 26, 'instruction count': 1590, 'allocation': true}
02:21:32.3873 [INFO] uart5: [virt:  7.24s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 152752, 'bytes in-use': 37392, 'obj-in-use': 26, 'instruction count': 1590, 'allocation': true}
02:21:32.3913 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 153776, 'bytes in-use': 38416, 'obj-in-use': 27, 'instruction count': 2353, 'allocation': true}
02:21:32.3913 [INFO] uart5: [virt:  7.24s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 153776, 'bytes in-use': 38416, 'obj-in-use': 27, 'instruction count': 2353, 'allocation': true}
02:21:32.3976 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 153776, 'bytes in-use': 38384, 'obj-in-use': 26, 'instruction count': 1541, 'allocation': false}
02:21:32.3976 [INFO] uart5: [virt:  7.24s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 153776, 'bytes in-use': 38384, 'obj-in-use': 26, 'instruction count': 1541, 'allocation': false}
02:21:32.4041 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 153792, 'bytes in-use': 38400, 'obj-in-use': 27, 'instruction count': 1603, 'allocation': true}
02:21:32.4042 [INFO] uart5: [virt:  7.24s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 153792, 'bytes in-use': 38400, 'obj-in-use': 27, 'instruction count': 1603, 'allocation': true}
02:21:32.4095 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 154304, 'bytes in-use': 38912, 'obj-in-use': 28, 'instruction count': 1631, 'allocation': true}
02:21:32.4095 [INFO] uart5: [virt:  7.24s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 154304, 'bytes in-use': 38912, 'obj-in-use': 28, 'instruction count': 1631, 'allocation': true}
02:21:32.4164 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 154336, 'bytes in-use': 38944, 'obj-in-use': 29, 'instruction count': 1552, 'allocation': true}
02:21:32.4165 [INFO] uart5: [virt:  7.24s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 154336, 'bytes in-use': 38944, 'obj-in-use': 29, 'instruction count': 1552, 'allocation': true}
02:21:32.4216 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 154352, 'bytes in-use': 38960, 'obj-in-use': 30, 'instruction count': 1625, 'allocation': true}
02:21:32.4217 [INFO] uart5: [virt:  7.24s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 154352, 'bytes in-use': 38960, 'obj-in-use': 30, 'instruction count': 1625, 'allocation': true}
02:21:32.4287 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 158448, 'bytes in-use': 43056, 'obj-in-use': 31, 'instruction count': 1590, 'allocation': true}
02:21:32.4287 [INFO] uart5: [virt:  7.24s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 158448, 'bytes in-use': 43056, 'obj-in-use': 31, 'instruction count': 1590, 'allocation': true}
02:21:32.4352 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 158480, 'bytes in-use': 43088, 'obj-in-use': 32, 'instruction count': 1638, 'allocation': true}
02:21:32.4353 [INFO] uart5: [virt:  7.25s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 158480, 'bytes in-use': 43088, 'obj-in-use': 32, 'instruction count': 1638, 'allocation': true}
02:21:32.4418 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 158992, 'bytes in-use': 43600, 'obj-in-use': 33, 'instruction count': 1631, 'allocation': true}
02:21:32.4418 [INFO] uart5: [virt:  7.25s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 158992, 'bytes in-use': 43600, 'obj-in-use': 33, 'instruction count': 1631, 'allocation': true}
02:21:32.4461 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 163088, 'bytes in-use': 47696, 'obj-in-use': 34, 'instruction count': 1590, 'allocation': true}
02:21:32.4461 [INFO] uart5: [virt:  7.25s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 163088, 'bytes in-use': 47696, 'obj-in-use': 34, 'instruction count': 1590, 'allocation': true}
02:21:32.4527 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 204048, 'bytes in-use': 88656, 'obj-in-use': 44, 'instruction count': 2222, 'allocation': true}
02:21:32.4527 [INFO] uart5: [virt:  7.25s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 204048, 'bytes in-use': 88656, 'obj-in-use': 44, 'instruction count': 2222, 'allocation': true}
02:21:32.4599 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 204048, 'bytes in-use': 88640, 'obj-in-use': 43, 'instruction count': 1508, 'allocation': false}
02:21:32.4600 [INFO] uart5: [virt:  7.25s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 204048, 'bytes in-use': 88640, 'obj-in-use': 43, 'instruction count': 1508, 'allocation': false}
02:21:32.4655 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 204048, 'bytes in-use': 88624, 'obj-in-use': 42, 'instruction count': 1504, 'allocation': false}
02:21:32.4656 [INFO] uart5: [virt:  7.25s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 204048, 'bytes in-use': 88624, 'obj-in-use': 42, 'instruction count': 1504, 'allocation': false}
02:21:32.4724 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 204064, 'bytes in-use': 88640, 'obj-in-use': 43, 'instruction count': 1651, 'allocation': true}
02:21:32.4724 [INFO] uart5: [virt:  7.25s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 204064, 'bytes in-use': 88640, 'obj-in-use': 43, 'instruction count': 1651, 'allocation': true}
02:21:32.4806 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 204192, 'bytes in-use': 88768, 'obj-in-use': 44, 'instruction count': 1613, 'allocation': true}
02:21:32.4807 [INFO] uart5: [virt:  7.25s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 204192, 'bytes in-use': 88768, 'obj-in-use': 44, 'instruction count': 1613, 'allocation': true}
02:21:32.4859 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 204208, 'bytes in-use': 88784, 'obj-in-use': 45, 'instruction count': 1627, 'allocation': true}
02:21:32.4860 [INFO] uart5: [virt:  7.25s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 204208, 'bytes in-use': 88784, 'obj-in-use': 45, 'instruction count': 1627, 'allocation': true}
02:21:32.4946 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 204208, 'bytes in-use': 87760, 'obj-in-use': 44, 'instruction count': 1524, 'allocation': false}
02:21:32.4947 [INFO] uart5: [virt:  7.25s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 204208, 'bytes in-use': 87760, 'obj-in-use': 44, 'instruction count': 1524, 'allocation': false}
02:21:32.5030 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 204224, 'bytes in-use': 87776, 'obj-in-use': 45, 'instruction count': 1599, 'allocation': true}
02:21:32.5031 [INFO] uart5: [virt:  7.25s (+0.4ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 204224, 'bytes in-use': 87776, 'obj-in-use': 45, 'instruction count': 1599, 'allocation': true}
02:21:32.5111 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 204288, 'bytes in-use': 87840, 'obj-in-use': 46, 'instruction count': 1552, 'allocation': true}
02:21:32.5112 [INFO] uart5: [virt:  7.25s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 204288, 'bytes in-use': 87840, 'obj-in-use': 46, 'instruction count': 1552, 'allocation': true}
02:21:32.5174 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 204288, 'bytes in-use': 46880, 'obj-in-use': 36, 'instruction count': 14168, 'allocation': false}
02:21:32.5175 [INFO] uart5: [virt:  7.25s (+0.8ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 204288, 'bytes in-use': 46880, 'obj-in-use': 36, 'instruction count': 14168, 'allocation': false}
02:21:32.5261 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 204320, 'bytes in-use': 46912, 'obj-in-use': 37, 'instruction count': 1626, 'allocation': true}
02:21:32.5262 [INFO] uart5: [virt:  7.25s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 204320, 'bytes in-use': 46912, 'obj-in-use': 37, 'instruction count': 1626, 'allocation': true}
02:21:32.5314 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 204576, 'bytes in-use': 47168, 'obj-in-use': 38, 'instruction count': 1765, 'allocation': true}
02:21:32.5315 [INFO] uart5: [virt:  7.25s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 204576, 'bytes in-use': 47168, 'obj-in-use': 38, 'instruction count': 1765, 'allocation': true}
02:21:32.5403 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 204576, 'bytes in-use': 47040, 'obj-in-use': 37, 'instruction count': 4422, 'allocation': false}
02:21:32.5404 [INFO] uart5: [virt:  7.25s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 204576, 'bytes in-use': 47040, 'obj-in-use': 37, 'instruction count': 4422, 'allocation': false}
02:21:32.5487 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 205088, 'bytes in-use': 47552, 'obj-in-use': 38, 'instruction count': 1635, 'allocation': true}
02:21:32.5488 [INFO] uart5: [virt:  7.25s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 205088, 'bytes in-use': 47552, 'obj-in-use': 38, 'instruction count': 1635, 'allocation': true}
02:21:32.5551 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 205152, 'bytes in-use': 47616, 'obj-in-use': 39, 'instruction count': 1613, 'allocation': true}
02:21:32.5552 [INFO] uart5: [virt:  7.25s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 205152, 'bytes in-use': 47616, 'obj-in-use': 39, 'instruction count': 1613, 'allocation': true}
02:21:32.5638 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 205152, 'bytes in-use': 47584, 'obj-in-use': 38, 'instruction count': 1527, 'allocation': false}
02:21:32.5639 [INFO] uart5: [virt:  7.25s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 205152, 'bytes in-use': 47584, 'obj-in-use': 38, 'instruction count': 1527, 'allocation': false}
02:21:32.5693 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 205168, 'bytes in-use': 47600, 'obj-in-use': 39, 'instruction count': 1627, 'allocation': true}
